date,accX,accY,accZ,gyrX,gyrY,gyrZ,p2p,posture,postureLbl
"2017-11-02 13:57:04 +0000",11852,-2584,11496,30,16,49,0,0,SitNok
"2017-11-02 13:57:04 +0000",11632,-2256,11620,25,14,3,0,0,SitNok
"2017-11-02 13:57:04 +0000",11716,-2624,11516,25,16,3,0,0,SitNok
"2017-11-02 13:57:04 +0000",11548,-2540,11616,21,31,12,0,0,SitNok
"2017-11-02 13:57:04 +0000",11916,-2512,11468,18,14,13,0,0,SitNok
"2017-11-02 13:57:05 +0000",11832,-2500,11596,25,21,29,0,0,SitNok
"2017-11-02 13:57:05 +0000",11604,-2344,11448,27,16,9,0,0,SitNok
"2017-11-02 13:57:05 +0000",11768,-2496,11624,20,20,4,0,0,SitNok
"2017-11-02 13:57:05 +0000",11668,-2424,11680,21,20,15,0,0,SitNok
"2017-11-02 13:57:05 +0000",11848,-2520,11540,22,14,22,0,0,SitNok
"2017-11-02 13:57:05 +0000",11784,-2572,11588,28,25,24,0,0,SitNok
"2017-11-02 13:57:05 +0000",11736,-2400,11600,22,20,19,0,0,SitNok
"2017-11-02 13:57:05 +0000",11744,-2588,11484,23,21,23,0,0,SitNok
